2025-04-02, 15:53:14.255291, 300000000, 305000000, 1666666.67, 12, -52.17, -40.25, -41.09
2025-04-02, 15:53:14.255291, 310000000, 315000000, 1666666.67, 12, -38.40, -37.59, -37.41
2025-04-02, 15:53:14.255291, 305000000, 310000000, 1666666.67, 12, -34.48, -33.59, -33.86
2025-04-02, 15:53:14.255291, 315000000, 320000000, 1666666.67, 12, -34.33, -33.69, -33.39
2025-04-02, 15:53:14.255291, 300000000, 305000000, 1666666.67, 12, -37.70, -35.18, -36.25
2025-04-02, 15:53:14.255291, 310000000, 315000000, 1666666.67, 12, -38.27, -37.42, -37.45
2025-04-02, 15:53:14.255291, 305000000, 310000000, 1666666.67, 12, -43.26, -36.28, -35.24
2025-04-02, 15:53:14.255291, 315000000, 320000000, 1666666.67, 12, -42.96, -35.89, -30.43
2025-04-02, 15:53:14.255291, 300000000, 305000000, 1666666.67, 12, -55.59, -48.18, -41.63
2025-04-02, 15:53:14.255291, 310000000, 315000000, 1666666.67, 12, -71.73, -46.87, -49.39
2025-04-02, 15:53:14.255291, 305000000, 310000000, 1666666.67, 12, -40.17, -33.82, -34.08
2025-04-02, 15:53:14.255291, 315000000, 320000000, 1666666.67, 12, -38.15, -35.95, -34.55
2025-04-02, 15:53:14.255291, 300000000, 305000000, 1666666.67, 12, -35.52, -38.43, -39.34
2025-04-02, 15:53:14.255291, 310000000, 315000000, 1666666.67, 12, -36.67, -40.87, -40.34
2025-04-02, 15:53:14.255291, 305000000, 310000000, 1666666.67, 12, -45.73, -45.65, -45.07
2025-04-02, 15:53:14.255291, 315000000, 320000000, 1666666.67, 12, -41.48, -41.19, -53.30
2025-04-02, 15:53:14.255291, 300000000, 305000000, 1666666.67, 12, -45.15, -47.63, -37.35
2025-04-02, 15:53:14.255291, 310000000, 315000000, 1666666.67, 12, -35.99, -36.50, -36.39
2025-04-02, 15:53:14.255291, 305000000, 310000000, 1666666.67, 12, -30.85, -37.25, -33.13
2025-04-02, 15:53:14.255291, 315000000, 320000000, 1666666.67, 12, -32.07, -36.03, -33.18
2025-04-02, 15:53:14.275026, 300000000, 305000000, 1666666.67, 12, -41.80, -51.55, -42.72
2025-04-02, 15:53:14.275026, 310000000, 315000000, 1666666.67, 12, -46.78, -49.79, -50.43
2025-04-02, 15:53:14.275026, 305000000, 310000000, 1666666.67, 12, -39.87, -33.95, -35.23
2025-04-02, 15:53:14.275026, 315000000, 320000000, 1666666.67, 12, -35.91, -32.57, -34.23
2025-04-02, 15:53:14.275026, 300000000, 305000000, 1666666.67, 12, -33.13, -34.45, -34.87
2025-04-02, 15:53:14.275026, 310000000, 315000000, 1666666.67, 12, -41.78, -36.56, -37.60
2025-04-02, 15:53:14.275026, 305000000, 310000000, 1666666.67, 12, -37.07, -36.62, -37.77
2025-04-02, 15:53:14.275026, 315000000, 320000000, 1666666.67, 12, -34.97, -42.62, -37.98
2025-04-02, 15:53:14.275026, 300000000, 305000000, 1666666.67, 12, -42.70, -39.50, -41.41
2025-04-02, 15:53:14.275026, 310000000, 315000000, 1666666.67, 12, -46.23, -45.92, -45.28
2025-04-02, 15:53:14.275026, 305000000, 310000000, 1666666.67, 12, -39.99, -33.23, -34.68
2025-04-02, 15:53:14.275026, 315000000, 320000000, 1666666.67, 12, -33.66, -36.35, -46.34
2025-04-02, 15:53:14.275026, 300000000, 305000000, 1666666.67, 12, -31.54, -39.79, -39.88
2025-04-02, 15:53:14.275026, 310000000, 315000000, 1666666.67, 12, -31.32, -30.90, -32.51
2025-04-02, 15:53:14.275026, 305000000, 310000000, 1666666.67, 12, -42.88, -36.22, -38.43
2025-04-02, 15:53:14.275026, 315000000, 320000000, 1666666.67, 12, -54.45, -39.64, -36.33
2025-04-02, 15:53:14.275026, 300000000, 305000000, 1666666.67, 12, -35.80, -44.77, -42.28
2025-04-02, 15:53:14.275026, 310000000, 315000000, 1666666.67, 12, -32.57, -33.53, -45.16
2025-04-02, 15:53:14.275026, 305000000, 310000000, 1666666.67, 12, -38.17, -35.36, -41.78
2025-04-02, 15:53:14.275026, 315000000, 320000000, 1666666.67, 12, -41.84, -40.89, -41.33
2025-04-02, 15:53:14.275026, 300000000, 305000000, 1666666.67, 12, -30.75, -29.53, -37.45
2025-04-02, 15:53:14.275026, 310000000, 315000000, 1666666.67, 12, -33.35, -34.67, -34.91
2025-04-02, 15:53:14.275026, 305000000, 310000000, 1666666.67, 12, -42.44, -39.01, -41.20
2025-04-02, 15:53:14.275026, 315000000, 320000000, 1666666.67, 12, -41.26, -44.75, -39.32
2025-04-02, 15:53:14.275026, 300000000, 305000000, 1666666.67, 12, -38.99, -34.28, -31.62
2025-04-02, 15:53:14.275026, 310000000, 315000000, 1666666.67, 12, -43.18, -35.65, -40.23
2025-04-02, 15:53:14.275026, 305000000, 310000000, 1666666.67, 12, -40.70, -38.46, -32.61
2025-04-02, 15:53:14.275026, 315000000, 320000000, 1666666.67, 12, -37.13, -39.61, -35.17
2025-04-02, 15:53:14.275026, 300000000, 305000000, 1666666.67, 12, -40.43, -35.28, -34.93
2025-04-02, 15:53:14.275026, 310000000, 315000000, 1666666.67, 12, -34.93, -31.72, -45.52
2025-04-02, 15:53:14.275026, 305000000, 310000000, 1666666.67, 12, -48.10, -48.79, -43.09
2025-04-02, 15:53:14.275026, 315000000, 320000000, 1666666.67, 12, -60.82, -42.30, -45.80
2025-04-02, 15:53:14.294672, 300000000, 305000000, 1666666.67, 12, -40.78, -39.49, -33.28
2025-04-02, 15:53:14.294672, 310000000, 315000000, 1666666.67, 12, -36.97, -51.82, -36.14
2025-04-02, 15:53:14.294672, 305000000, 310000000, 1666666.67, 12, -45.27, -43.27, -54.64
2025-04-02, 15:53:14.294672, 315000000, 320000000, 1666666.67, 12, -44.36, -49.88, -54.97
2025-04-02, 15:53:14.294672, 300000000, 305000000, 1666666.67, 12, -32.09, -31.44, -35.63
2025-04-02, 15:53:14.294672, 310000000, 315000000, 1666666.67, 12, -32.64, -33.77, -36.75
2025-04-02, 15:53:14.294672, 305000000, 310000000, 1666666.67, 12, -35.61, -36.92, -45.06
2025-04-02, 15:53:14.294672, 315000000, 320000000, 1666666.67, 12, -36.88, -37.08, -37.12
2025-04-02, 15:53:14.294672, 300000000, 305000000, 1666666.67, 12, -33.42, -32.79, -39.81
2025-04-02, 15:53:14.294672, 310000000, 315000000, 1666666.67, 12, -32.03, -30.22, -38.24
2025-04-02, 15:53:14.294672, 305000000, 310000000, 1666666.67, 12, -31.61, -35.25, -38.34
2025-04-02, 15:53:14.294672, 315000000, 320000000, 1666666.67, 12, -42.42, -33.35, -31.06
2025-04-02, 15:53:14.294672, 300000000, 305000000, 1666666.67, 12, -41.13, -38.29, -36.13
2025-04-02, 15:53:14.294672, 310000000, 315000000, 1666666.67, 12, -38.34, -39.57, -38.46
2025-04-02, 15:53:14.294672, 305000000, 310000000, 1666666.67, 12, -37.32, -40.62, -36.52
2025-04-02, 15:53:14.294672, 315000000, 320000000, 1666666.67, 12, -37.03, -35.71, -33.69
2025-04-02, 15:53:14.294672, 300000000, 305000000, 1666666.67, 12, -42.45, -35.73, -32.18
2025-04-02, 15:53:14.294672, 310000000, 315000000, 1666666.67, 12, -37.54, -40.07, -32.98
2025-04-02, 15:53:14.294672, 305000000, 310000000, 1666666.67, 12, -36.32, -38.34, -37.98
2025-04-02, 15:53:14.294672, 315000000, 320000000, 1666666.67, 12, -37.07, -51.84, -44.46
2025-04-02, 15:53:14.294672, 300000000, 305000000, 1666666.67, 12, -37.66, -36.19, -38.93
2025-04-02, 15:53:14.294672, 310000000, 315000000, 1666666.67, 12, -36.13, -34.31, -33.88
2025-04-02, 15:53:14.294672, 305000000, 310000000, 1666666.67, 12, -33.46, -31.73, -32.09
2025-04-02, 15:53:14.294672, 315000000, 320000000, 1666666.67, 12, -30.57, -32.64, -35.61
2025-04-02, 15:53:14.294672, 300000000, 305000000, 1666666.67, 12, -39.80, -34.94, -32.37
2025-04-02, 15:53:14.294672, 310000000, 315000000, 1666666.67, 12, -34.98, -38.09, -42.45
2025-04-02, 15:53:14.294672, 305000000, 310000000, 1666666.67, 12, -30.32, -33.28, -35.98
2025-04-02, 15:53:14.294672, 315000000, 320000000, 1666666.67, 12, -36.26, -36.69, -32.91
2025-04-02, 15:53:14.294672, 300000000, 305000000, 1666666.67, 12, -47.98, -40.69, -40.41
2025-04-02, 15:53:14.294672, 310000000, 315000000, 1666666.67, 12, -38.35, -36.85, -38.33
2025-04-02, 15:53:14.294672, 305000000, 310000000, 1666666.67, 12, -33.42, -31.00, -33.90
2025-04-02, 15:53:14.294672, 315000000, 320000000, 1666666.67, 12, -31.39, -30.95, -37.60
2025-04-02, 15:53:14.314358, 300000000, 305000000, 1666666.67, 12, -40.46, -56.77, -51.40
2025-04-02, 15:53:14.314358, 310000000, 315000000, 1666666.67, 12, -49.17, -37.88, -38.22
2025-04-02, 15:53:14.314358, 305000000, 310000000, 1666666.67, 12, -34.65, -31.96, -46.04
2025-04-02, 15:53:14.314358, 315000000, 320000000, 1666666.67, 12, -36.88, -35.00, -40.84
2025-04-02, 15:53:14.314358, 300000000, 305000000, 1666666.67, 12, -34.32, -36.68, -39.12
2025-04-02, 15:53:14.314358, 310000000, 315000000, 1666666.67, 12, -38.29, -39.63, -42.91
2025-04-02, 15:53:14.314358, 305000000, 310000000, 1666666.67, 12, -40.32, -33.55, -32.55
2025-04-02, 15:53:14.314358, 315000000, 320000000, 1666666.67, 12, -37.10, -38.42, -40.06
2025-04-02, 15:53:14.314358, 300000000, 305000000, 1666666.67, 12, -38.49, -34.75, -42.31
2025-04-02, 15:53:14.314358, 310000000, 315000000, 1666666.67, 12, -39.18, -31.48, -30.02
2025-04-02, 15:53:14.314358, 305000000, 310000000, 1666666.67, 12, -37.76, -42.33, -44.37
2025-04-02, 15:53:14.314358, 315000000, 320000000, 1666666.67, 12, -41.40, -38.59, -42.44
2025-04-02, 15:53:14.314358, 300000000, 305000000, 1666666.67, 12, -28.58, -31.73, -32.36
